,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09,taxonomy
Otu83,0,0,4,0,0,0,3,0,1,0,1,0,0,2,0,0,1,8,3,0,2,2,1,0,0,5,84,0,8,24,18,18,8,0,14,83,8,2,0,2,1,2,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria
Otu1757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella
Otu1624,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;uncultured bacterium
Otu2334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41
Otu2650,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;uncultured bacterium
Otu631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,1,0,24,0,0,0,0,0,3,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu2551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu215,2,9,2,1,1,0,1,2,2,5,3,5,4,3,0,6,1,0,1,6,1,2,0,6,6,0,8,8,3,1,1,1,2,1,5,10,0,3,4,1,0,2,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula
Otu1641,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS 17
Otu2662,0,0,0,3,1,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
Otu1422,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,10,2,1,4,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus
Otu1760,0,0,0,3,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu2635,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
Otu2794,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus;uncultured bacterium
Otu2836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Bacteria;Cyanobacteria;Melainabacteria;Vampirovibrionales;uncultured bacterium
Otu2296,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3)
Otu2915,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,Bacteria;Armatimonadetes;uncultured;uncultured bacterium
Otu1645,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781
Otu645,0,5,2,8,2,0,0,14,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,14,3,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales
Otu2956,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu213,0,4,2,8,5,11,0,1,0,0,1,2,0,1,2,4,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,1,1,4,14,4,3,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu594,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,0,1,1,3,1,0,1,0,0,1,3,6,2,1,0,1,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Holophagae;Subgroup 10;ABS-19;uncultured bacterium
Otu212,8,0,0,0,0,1,0,0,5,0,1,0,1,0,0,1,3,9,7,0,2,13,19,0,3,5,2,7,10,6,3,5,2,0,10,0,7,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41;uncultured bacterium
Otu1784,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Chitinophaga;Chitinophaga arvensicola
Otu3315,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium
Otu1674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium
Otu1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Actinobacteria;TakashiAC-B11
Otu2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;uncultured;uncultured bacterium
Otu1846,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured
Otu1544,0,2,0,1,1,13,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured Acidobacteria bacterium
Otu1977,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
Otu1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,7,0,1,1,0,0,0,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto 1
Otu3304,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae
Otu3332,11,1,0,0,1,0,1,1,2,0,1,0,2,1,1,0,7,15,8,3,4,7,4,1,3,21,6,9,19,5,25,22,4,0,4,0,33,0,0,2,2,1,Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
Otu3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,Bacteria;FBP;uncultured bacterium
Otu1997,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;uncultured
Otu1218,0,0,0,0,0,0,0,0,0,2,1,0,2,0,7,1,9,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Streptosporangium
Otu501,0,1,3,3,7,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Rhizomicrobium
Otu2223,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae
Otu1126,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,1,1,Bacteria;Verrucomicrobia;OPB35 soil group;uncultured bacterium
Otu1954,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter
Otu414,5,1,2,0,1,1,0,2,1,0,0,1,1,2,12,4,2,0,0,2,1,1,4,0,2,0,0,3,1,5,1,1,1,0,3,0,1,0,1,1,1,1,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Iamia
Otu101,0,8,18,40,5,37,28,12,2,4,4,18,4,2,1,19,2,1,1,0,6,0,2,7,1,0,1,0,1,3,1,1,1,112,2,0,1,5,75,30,14,7,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu938,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,3,2,4,0,0,3,1,1,3,3,8,7,0,1,5,2,4,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga;uncultured bacterium
Otu97,1,11,5,1,8,1,1,19,5,38,12,4,5,15,37,20,21,2,1,11,3,6,1,8,15,0,0,0,0,1,1,0,2,2,2,1,0,13,1,1,5,13,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium
Otu3185,1,1,0,0,0,0,0,0,4,4,1,0,1,1,2,0,13,2,4,0,7,6,4,0,7,1,1,2,0,1,4,3,0,0,5,1,2,1,0,0,1,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga;uncultured bacterium
Otu1487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu270,0,1,1,13,29,7,70,4,0,0,1,3,1,1,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,16,1,1,2,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus;uncultured bacterium
Otu168,59,4,1,1,4,0,1,2,8,4,17,2,5,6,4,2,20,55,11,8,16,13,26,4,4,51,13,29,15,17,20,13,6,0,7,1,8,1,0,2,2,1,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu3112,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
Otu531,1,2,0,1,2,1,0,0,0,1,1,0,1,2,2,0,1,4,0,0,1,1,2,0,4,6,1,0,0,0,0,0,0,15,0,0,1,0,0,1,12,1,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;uncultured bacterium
Otu466,10,2,1,2,2,2,1,0,4,2,0,1,1,1,8,0,7,4,3,2,5,4,8,0,0,16,15,1,22,12,13,41,0,1,23,44,64,2,1,2,2,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
Otu978,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,3,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Otu1361,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101 soil group;uncultured bacterium
Otu210,2,4,1,1,1,1,1,3,14,8,10,4,9,12,3,6,24,0,9,14,16,13,1,12,52,0,2,6,1,1,1,0,0,1,1,2,0,4,5,2,1,4,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111;uncultured bacterium
Otu325,3,3,0,1,1,0,0,6,6,13,5,0,5,1,6,3,15,2,6,5,6,2,4,1,15,0,1,4,0,3,0,0,2,1,6,1,2,0,0,3,6,1,Bacteria;Chloroflexi;KD4-96;uncultured bacterium
Otu1952,0,1,1,0,1,0,0,0,1,1,2,0,0,2,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured
Otu802,0,4,8,9,15,2,8,16,0,0,0,8,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,12,2,0,0,3,9,11,3,6,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1,3,1,1,1,0,0,1,0,3,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu1479,0,2,2,8,5,4,9,5,1,0,1,14,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,5,2,0,2,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1)
Otu2189,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu582,0,1,0,0,0,1,0,0,2,3,0,0,2,1,4,0,1,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;uncultured;uncultured bacterium
Otu791,1,9,10,5,9,10,0,9,3,3,1,6,3,4,3,7,4,1,4,3,4,4,2,2,1,0,6,2,3,4,2,0,9,3,4,3,2,4,3,3,1,5,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
Otu365,1,0,1,1,0,0,1,0,0,0,9,2,5,4,0,1,0,0,4,0,0,1,0,8,1,0,3,1,0,2,0,1,0,0,0,1,1,2,0,0,1,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus
Otu80,0,12,9,0,7,5,3,4,5,5,5,29,0,5,1,9,2,1,13,11,1,1,1,40,4,5,3,24,0,5,3,4,2,4,1,1,0,34,12,12,4,5,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae
Otu2318,0,0,3,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu2989,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria;Saccharibacteria;uncultured bacterium
Otu1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
Otu297,5,14,15,12,17,12,4,7,10,7,1,6,7,2,7,11,2,3,5,5,7,2,8,2,2,0,0,8,1,2,0,0,1,19,4,2,3,1,11,16,28,17,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
Otu2350,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi
Otu1522,2,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,20,2,0,2,4,1,0,2,3,1,2,4,5,5,4,1,0,3,3,4,2,0,0,0,0,Bacteria;Chloroflexi;KD4-96;uncultured bacterium
Otu3108,0,4,2,2,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Otu1572,0,4,2,1,2,5,0,6,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;uncultured bacterium
Otu2167,0,1,5,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Frankiales
Otu2449,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;uncultured bacterium
Otu2257,0,2,1,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;uncultured bacterium
Otu2240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,4,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu1385,0,0,1,1,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae
Otu426,0,0,0,1,0,0,0,0,2,1,3,0,3,9,1,0,4,0,0,0,1,0,0,2,0,0,9,8,0,0,0,0,0,0,3,13,1,0,0,0,0,1,Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
Otu2555,0,0,0,1,5,0,1,3,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,0,0,1,0,0,0,2,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;uncultured bacterium
Otu3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,2,1,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga;uncultured bacterium
Otu2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella
Otu1426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu2988,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura
Otu2172,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Pir4 lineage;uncultured bacterium
Otu3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bacteria;Chloroflexi
Otu1972,2,3,0,0,1,1,0,4,1,2,0,2,2,0,3,1,0,0,0,1,1,0,0,0,2,2,0,2,1,1,1,0,0,1,0,0,0,2,1,0,4,3,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
Otu397,1,1,1,0,0,0,0,2,27,7,9,0,22,8,7,3,8,0,20,16,24,5,1,12,31,0,0,9,1,0,1,2,1,0,2,1,2,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;uncultured bacterium
Otu1570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured
Otu2274,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Otu2911,0,1,1,0,0,0,0,1,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,2,1,1,1,0,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1)
Otu3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes
Otu2923,0,0,0,2,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured bacterium
Otu137,0,19,12,20,10,31,7,20,0,0,5,11,6,11,7,21,3,0,3,6,4,1,1,6,4,2,3,0,1,1,1,1,3,47,2,4,1,11,17,30,16,17,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Candidatus Solibacter;uncultured bacterium
Otu1429,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium
Otu2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,Bacteria;Saccharibacteria;uncultured bacterium
Otu2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria;Chloroflexi;SHA-26
Otu523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,3,9,2,0,0,3,2,11,0,0,3,1,5,1,3,1,0,0,0,0,0,0,Bacteria;Acidobacteria;Subgroup 6
Otu2327,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured
Otu1258,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781
