,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0
Otu2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu1679,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,1,1,0,2,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
Otu1752,1,5,1,5,5,5,3,3,1,1,1,3,0,0,7,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,3,0,10
Otu2370,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Otu2458,0,1,0,1,3,4,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
Otu1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3208,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu2063,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Otu2093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,5,0,0,0,0,3,0,0,0,0,0
Otu704,2,1,0,0,0,1,0,1,6,5,9,1,7,0,2,0,8,0,6,5,11,5,2,2,8,1,0,0,2,6,10,1,4,1,8,0,20,0,0,0,0,0
Otu1134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2
Otu33,12,28,14,5,15,2,1,20,57,24,48,27,22,19,24,36,8,2,5,28,10,5,8,21,17,5,0,10,1,1,3,2,0,50,2,2,0,5,2,18,41,49
Otu721,0,1,1,6,2,1,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,3
Otu3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu2460,4,0,0,1,1,0,0,1,0,0,1,0,0,1,3,1,2,3,1,0,0,0,9,1,1,3,1,0,2,3,2,6,0,1,2,1,0,1,2,0,1,1
Otu1104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
Otu2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Otu340,2,5,12,6,7,5,3,6,3,7,2,6,1,3,4,3,7,2,2,3,6,8,6,1,8,1,2,0,2,3,2,1,16,3,12,2,0,6,5,6,3,11
Otu1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Otu2366,0,1,2,0,0,1,3,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,1,3,0
Otu1191,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
Otu1022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0
Otu1859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,5,1,0,0,0,6,3,0,0,0,0,3,1,0,0,1,0
Otu3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
Otu3234,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1267,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
Otu1223,0,1,1,4,0,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,1,1
Otu750,0,0,1,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu2062,0,2,2,5,3,0,0,0,2,0,1,4,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,1,0,0,0,2,1,4,5,3
Otu707,0,0,0,0,0,0,0,0,2,3,5,0,2,0,2,0,5,0,0,6,6,0,1,0,5,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Otu41,31,7,3,2,2,1,2,1,13,2,6,4,12,1,1,1,13,10,50,21,33,15,55,5,19,9,5,24,22,9,13,15,9,2,41,9,32,4,6,2,1,3
Otu904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0
Otu3063,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu1807,0,2,1,0,0,0,1,1,0,1,1,2,1,1,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,3,1,0,0,1
Otu58,0,31,11,40,8,74,3,15,2,3,1,4,4,1,0,2,2,2,3,1,3,0,0,3,0,1,0,0,1,2,1,1,0,56,0,0,1,9,8,30,30,35
Otu2969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu751,0,0,0,8,0,31,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Otu167,1,0,0,0,1,0,2,0,2,0,2,0,7,4,1,0,2,5,1,3,1,4,0,1,0,7,67,2,4,15,4,12,5,1,11,76,4,0,0,1,0,1
Otu1294,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,10,0,0,0
Otu1215,0,0,0,0,0,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Otu2612,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Otu131,7,13,0,1,20,0,1,12,1,6,3,2,19,5,3,5,3,4,4,1,7,1,2,0,2,6,57,0,5,3,3,4,3,0,5,71,0,2,0,2,4,13
Otu1625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,0,2,0,1,0,2,0,0,0,0,0
Otu1198,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Otu554,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,3,6,1,0,0,8,2,2,4,5,1,7,2,0,6,1,10,0,0,0,0,0
Otu1951,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1162,0,1,2,5,3,7,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
Otu1451,0,4,4,2,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,2
Otu1210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,2,4,0,5,0,1,5,1,0,0,0,1,5,0,0,0,0,0
Otu2709,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1888,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
Otu2019,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,2,0,2,0,3,1,0,0,0,0
Otu299,2,0,0,0,1,0,0,0,7,4,0,2,0,0,0,3,2,2,12,3,3,29,1,1,7,0,1,7,0,0,1,0,0,1,2,0,1,3,0,0,0,1
Otu737,0,2,0,3,3,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,1,0,2,0,1
Otu1892,2,0,0,0,0,0,0,0,3,1,0,0,0,1,3,0,2,0,2,2,2,0,1,0,2,0,0,0,1,0,1,1,0,2,1,0,0,0,0,1,3,1
Otu2912,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu184,0,2,1,24,2,30,47,4,0,1,1,0,3,2,0,4,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,10,1,0,1,4,6,4,1,4
Otu1622,5,0,0,1,0,1,0,0,1,2,1,0,0,0,1,1,1,3,4,1,1,2,2,0,3,0,0,1,3,2,2,2,0,0,5,0,0,0,0,0,0,0
Otu2207,2,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,8,8,2,3,1,3,2,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1
Otu1774,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Otu1518,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu908,0,2,2,0,2,0,1,7,3,1,1,3,0,2,8,10,6,0,5,2,1,4,0,0,2,0,2,4,1,3,3,5,3,2,3,4,2,2,0,1,10,3
Otu2748,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Otu2967,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Otu2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Otu404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,0,4,1,2,0,2,0,4,17,1,0,0,1,0,1
Otu1827,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu1620,1,0,1,2,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0
Otu616,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,3,6,3,6,0,1,2,3,5,0,1,3,10,7,0,3,0,9,0,0,0,0,0,1,0
Otu2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
Otu1033,0,0,4,0,0,0,0,2,3,2,0,1,2,4,6,10,4,0,1,0,2,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,3,0,1,0,2,1
Otu1885,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu1989,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Otu419,0,3,0,0,1,1,0,6,0,4,1,0,2,3,10,4,1,0,0,2,0,1,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,5,6
Otu1669,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,2,2,2,0,1,3,2,2,0,0,2,0,2,0,0,0,0,0
Otu916,0,0,0,0,0,0,0,0,2,1,3,0,2,4,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu2357,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Otu1401,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Otu2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0
Otu1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,20,0,1,0,0,0,0
Otu2028,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu2098,12,6,0,1,1,0,0,5,8,3,4,2,0,3,8,7,8,0,3,3,5,0,13,0,2,2,1,1,1,0,0,0,2,0,1,0,0,1,1,0,1,6
Otu2080,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu1870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Otu1639,0,0,0,0,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Otu1779,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,16,0,0,0
Otu247,4,3,3,2,1,4,0,0,5,2,4,7,4,1,1,2,2,3,9,3,1,1,8,2,5,2,1,3,0,0,2,0,0,6,0,0,0,6,3,1,2,3
Otu242,19,4,5,0,0,2,0,6,10,1,3,1,2,2,14,2,5,24,2,6,4,11,18,1,2,11,1,7,6,10,1,6,10,0,7,2,2,2,0,4,0,4
Otu1383,2,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,2,4,0,4,7,0,0,0,4,5,3,4,7,4,1,2,0,1,2,2,0,0,0,2,0
Otu1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Otu1264,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3,1,3,1,5,0,1,5,2,1,3,0,0,2,0,0,0,1,2,0,0,0,0,0
Otu1019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Otu695,0,0,7,0,1,0,0,0,0,0,2,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1
Otu3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Otu1632,3,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,2,0,3,0,0,4,0,2,0,0,1,2,2,1,1,0,2,0,0,1,2,0
Otu2409,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2201,10,12,2,0,3,0,0,2,8,7,1,0,3,1,3,3,10,1,1,2,7,4,17,5,2,2,2,4,5,2,2,2,0,3,1,2,2,1,0,1,11,7
Otu1856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu334,5,2,1,0,0,0,0,1,1,13,2,0,1,0,10,4,18,15,4,1,6,5,13,0,4,2,5,6,5,4,3,1,3,1,2,0,5,0,0,1,0,3
Otu710,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,1,0,0,0,9,1,0,8,1,0,14,0,0,1,0,1,0,0,0,0,0
Otu459,0,4,6,3,3,3,0,4,0,0,0,14,1,1,0,5,0,0,1,1,1,0,0,4,1,0,1,1,0,1,0,0,1,8,0,2,0,8,4,2,5,2
Otu1675,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0
Otu2983,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu859,0,0,1,0,3,7,2,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,1
Otu2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Otu1721,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0
Otu1166,0,1,2,0,0,0,0,0,1,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0
Otu2933,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2043,7,2,2,3,3,1,1,1,3,3,2,0,2,0,5,1,5,4,0,1,2,10,6,2,2,0,1,2,0,2,0,3,1,4,1,3,1,2,2,4,8,5
Otu882,2,8,4,0,0,0,1,0,6,1,1,0,0,0,3,1,2,0,2,1,1,0,1,0,1,1,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,4
Otu943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu835,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,3,0,0,0,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0
Otu2142,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
Otu906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,12,0,0,0,0,0
Otu1061,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,11,0,1,0,0,0,2,1,21,0,0,0,0,2,0,0,0,0,0,0,0
Otu2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu537,0,2,4,0,1,1,3,2,0,2,0,0,0,5,0,2,0,1,0,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,9,3,3,0,3
Otu1536,0,1,1,0,1,0,0,1,2,2,1,0,2,2,1,0,3,0,0,0,0,1,1,3,2,0,1,0,0,1,0,0,0,1,2,0,2,0,0,1,3,2
Otu2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0
Otu1847,1,14,1,8,4,5,0,12,0,1,2,0,3,1,1,2,0,1,2,2,0,1,0,1,0,0,0,1,0,1,0,0,1,9,0,0,1,1,3,6,11,4
Otu256,2,7,6,21,4,3,13,7,1,0,0,4,0,0,0,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,1,2,9,3,1,2,1,18,3,8,2
Otu798,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2
Otu1911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0
Otu1700,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu2992,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Otu728,2,2,1,0,5,0,0,2,0,8,3,1,3,1,0,3,1,1,2,7,0,4,0,9,6,1,2,4,2,2,3,3,0,1,1,1,1,1,2,1,1,3
Otu2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu530,0,0,7,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0
Otu132,0,1,0,106,27,13,21,8,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,10,0,1,0,0,17,4,8,0
Otu1387,1,5,5,3,1,3,5,0,2,1,1,8,0,3,0,1,0,0,2,1,0,1,1,3,0,0,1,0,0,1,0,0,0,2,0,0,0,2,8,8,2,2
Otu2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu563,0,5,3,11,14,7,14,7,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,9,1,0,0,2,2,9,4,6
Otu469,1,8,9,16,2,5,10,3,0,1,0,7,3,1,2,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,14,0,0,2,7,9,20,8,7
Otu2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,5,2,0,0,0,1,0,0,0,1,0
Otu1720,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Otu757,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Otu690,6,1,0,0,0,0,0,1,15,2,0,0,0,0,4,1,5,1,2,3,2,5,14,0,0,1,0,0,2,2,0,0,8,0,1,1,1,1,0,1,0,3
Otu92,24,18,11,6,15,6,10,15,43,64,49,12,64,32,22,27,42,31,31,40,50,43,16,56,71,14,17,33,10,18,23,20,17,5,11,3,10,9,9,9,12,11
Otu2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Otu2239,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Otu2695,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
Otu1750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
Otu599,7,0,0,0,1,0,0,0,4,1,2,0,1,0,1,0,0,13,3,2,0,0,1,1,1,7,4,2,1,8,5,9,0,0,0,0,5,2,0,0,0,1
Otu2733,7,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,9,0,0,2,3,0,16,0,0,3,0,1,1,0,1,0,0,1,0,0,4,0,0,0,2,2
Otu1783,0,0,1,1,1,0,0,8,1,0,5,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0
Otu607,10,1,2,0,0,0,0,1,1,0,2,0,3,5,1,0,1,12,5,2,0,3,6,1,1,7,5,9,4,3,5,9,0,0,2,1,5,2,1,0,3,3
Otu2839,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
