,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu1058,0,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu783,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Otu1382,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
Otu1867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,1,0,0,7,0,0,2,0,0,1,0,0,0,0,0,0,1
Otu1244,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1686,3,1,1,0,25,0,0,0,1,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Otu1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu1385,0,5,0,7,0,6,0,11,1,5,0,6,9,1,4,1,7,0,9,0,7,0,0,4,0,4,0,9,0,3,0,5,0,2,7,0,3,0,13,0,1392,0
Otu1209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
Otu1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1975,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
Otu1626,0,7,0,0,0,0,0,0,1,2,2,5,1,1,0,1,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1
Otu1164,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Otu288,0,0,3,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
Otu440,0,2,0,0,1,0,0,0,0,3,0,0,0,5,1,0,1,0,18,3,0,0,0,0,0,0,1,4,2,5,0,0,1,0,13,0,8,5,0,1,0,6
Otu1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu1095,0,0,0,0,0,1,0,0,7,0,7,0,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1586,0,0,0,0,0,0,0,0,1,3,2,0,0,0,3,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu720,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Otu792,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,8,0,0,0,0,1,0,1,0,0,0,0,0
Otu1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,1,0
Otu2400,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Otu1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1688,0,1,0,0,0,0,0,1,1,0,0,2,0,0,4,0,0,0,1,0,2,0,1,2,0,0,1,0,5,4,0,0,2,0,0,1,0,0,0,0,0,2
Otu1065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu2671,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,3
Otu583,0,0,0,0,0,0,5,0,7,3,0,0,0,0,1,0,1,0,10,12,10,1,0,0,1,0,1,0,7,0,1,1,6,0,18,0,2,1,0,4,0,7
Otu1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu685,0,2,1,0,0,0,0,0,0,1,0,2,1,9,8,0,3,1,0,5,0,1,0,4,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,1,0
Otu126,1,6,198,101,1,6,6,5,2,1,0,95,0,2,3,1,1,0,0,2,3,0,2,2,2,2,2,5,1,4,4,4,0,0,2,2,2,0,138,1,7,4
Otu2463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1
Otu270,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu570,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
Otu1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1925,2,1,0,0,0,0,0,1,2,0,0,0,4,0,1,0,3,0,2,1,2,0,3,0,1,2,3,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0
Otu1479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Otu689,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Otu542,0,3,0,1,1,0,1,0,8,4,2,0,4,1,2,3,16,0,0,0,0,0,6,1,0,0,16,0,1,0,0,0,0,0,1,0,0,3,1,2,1,0
Otu2440,0,0,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,2,0
Otu175,1,14,0,2,1,1,0,0,1,0,0,5,1,3,1,2,0,1,0,0,0,0,0,2,11,0,0,0,0,1,20,1,9,0,44,3,112,0,0,1,0,0
Otu1054,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,1,0,6,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Otu2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,0,0,0,0,0,0
Otu835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu1368,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu708,0,0,2,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,4,0,0,0
Otu784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
Otu646,0,0,2,2,0,0,0,0,1,0,1,1,3,0,1,2,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,1,0
Otu2338,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Otu994,0,0,1,0,0,0,0,1,3,1,2,0,0,6,0,0,1,1,1,0,0,0,0,0,37,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu508,0,0,0,1,0,1,0,3,0,0,0,2,0,0,1,0,2,1,1,0,1,0,0,1,0,5,0,0,0,2,0,0,2,0,373,5,2,0,1,0,2,0
Otu824,0,2,0,0,0,0,0,0,3,1,2,0,0,0,0,0,3,0,0,0,13,0,0,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1472,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu193,0,0,11,8,1,4,0,7,1,0,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,1,18
Otu1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,7,0,0,1,0,0,0,0
Otu1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu551,0,0,0,0,0,0,0,0,0,1,4,0,0,6,1,3,0,0,0,1,0,0,1,0,0,0,2,0,2,1,0,0,0,4,0,0,1,0,0,1,0,1
Otu2501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu577,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Otu1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Otu1701,2,13,20,6,8,4,0,9,10,32,34,47,20,19,28,20,23,2,1,3,3,8,17,13,39,0,1,0,0,1,0,0,0,18,4,3,2,14,14,17,10,30
Otu1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
Otu556,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,55,2,0,2,0,0,0,1,0,0,1,5,3,3,1,8,0,2,1,0,1,0,1,1,0
Otu766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0,1,0,0,0,0,0
Otu240,0,0,0,152,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0
Otu1429,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
Otu1505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0
Otu430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,0,0
Otu1876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Otu1376,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0
Otu1289,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,8,2,0,12,0,0,0,0,0,0,0,0,6,1,0,0,1,1,1,0,1,2,3
Otu401,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
Otu1423,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu2497,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Otu275,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,118,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1
Otu1406,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
Otu392,0,0,0,0,1,0,0,2,0,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1007,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,3,1,0,4,0,2,1,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
Otu116,1,0,0,7,14,1,1,4,1,0,1,2,0,1,0,3,0,0,0,2,0,0,0,1,1,1,0,0,2,0,1,1,1,31,0,1,0,0,3,30,12,3
Otu2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu2341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Otu140,1,1,0,2,10,0,0,0,0,0,7,3,0,3,1,2,0,0,0,2,0,7,1,5,0,0,1,0,1,0,0,0,0,16,0,0,0,16,0,2,0,0
Otu1257,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu151,1,51,18,8,22,0,0,5,1,1,0,1,0,21,15,122,4,0,1,3,0,30,2,0,1,0,1,0,2,0,18,0,0,0,0,4,0,0,0,0,1,0
Otu1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Otu2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu466,0,0,11,5,0,1,1,0,0,0,2,1,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,3,3,4,2
Otu1752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Otu1835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,0,0,0,0,0
Otu504,0,0,2,4,4,2,2,0,2,0,0,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,5,0,3
Otu2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1506,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu1462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,2,0,0,3,1,0,2,0,0,0,0,0,0,1
Otu1210,0,60,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu1737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,1
Otu2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0
Otu1233,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,5,0,2,0,2,0,2,1,0,0,0,0
Otu204,1,0,1,0,4,0,45,0,2,0,0,0,0,1,0,1,0,1,1,0,1,2,0,1,1,0,3,0,2,0,1,0,0,8,0,1,0,0,0,80,0,3
Otu1416,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu279,0,0,1,0,0,0,1,0,1,0,1,1,6,1,2,0,1,30,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,52,0,0,0,0,0,1
Otu2542,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1315,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Otu1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1965,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,3,1,1,0,0,1,2,0,0,2,4,2,0,1,0,1,0,0,0,0,1,0,0
Otu1136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Otu1413,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Otu1441,14,0,0,8,0,2,0,0,1,3,1,4,0,0,4,10,10,0,3,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,0,3,0,1
Otu2667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,13,0,1,0,0,0
Otu1817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Otu318,2,6,0,0,0,0,0,0,4,0,1,0,1,0,4,0,1,0,6,0,1,1,0,1,0,5,5,0,30,1,13,26,2,0,4,0,37,0,1,0,1,1
Otu1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Otu774,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Otu1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu359,0,0,2,0,1,0,0,0,2,4,2,1,0,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
Otu862,0,2,0,0,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
Otu1665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Otu243,0,0,0,0,3,0,0,6,0,0,0,0,0,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,1
Otu1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2265,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu673,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Otu1676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu367,1,0,4,0,0,0,0,0,1,1,1,0,0,0,3,1,4,1,0,0,9,0,72,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Otu283,1,1,1,0,0,0,2,0,2,1,2,1,0,7,8,5,3,0,0,3,2,8,1,5,3,1,1,0,1,3,1,1,2,0,3,1,4,0,0,2,0,1
Otu868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,2,0,4,1,1,1,3,1,2,0,0,4,23,4,0,0,0,0,0
Otu216,0,1,7,6,5,2,8,5,2,2,0,43,0,11,1,3,4,2,0,1,2,8,0,3,5,0,0,1,1,0,0,2,0,9,0,0,0,0,2,17,2,4
Otu1647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Otu854,0,0,0,0,1,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
Otu1056,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Otu105,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,3,0,1,1,0,0,1,0,1,0,0,0,66,0,0,0,9,0,0,3,0
Otu606,0,0,1,0,5,0,0,3,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
Otu1046,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,3,6,5,0,1,1,9,0,0,0,0,0
Otu709,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1649,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu1358,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu238,0,1,2,0,1,0,2,0,18,1,0,0,0,0,1,0,12,2,4,1,6,0,0,0,1,0,68,1,1,2,5,1,0,0,0,12,0,0,1,1,0,0
Otu86,11,41,10,4,3,1,1,6,9,14,5,5,24,14,29,10,24,8,7,10,19,34,20,9,12,11,21,5,34,22,34,25,9,3,22,3,36,3,1,4,2,4
Otu1424,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Otu2240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu1509,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
